"","Cl","NO3","SO4","Na","K","Mg","Ca","NH4","DON","PO4","DOC"
"Min.","0.814715591653337","0.556429698733412","0.0245794331264547","0.820287296206978","-1.14598758384049","0.267251145660197","0.0468387977178866","-5.19329850938028","-38.6988194874635","-10.9399348565366","-0.041582032193429"
"1st Qu.","0.858616254657007","0.729369128658861","0.313888326381357","0.87658935881282","-0.573318508403382","0.523894826960615","0.501862966527196","-2.76968833366459","-7.19797506333549","-4.09300921481598","0.18657953764746"
"Median","0.890894319382789","0.764820872533287","0.515488769695137","0.91408807407516","-0.27620205347786","0.643330989083134","0.632182099388057","-1.21092860649983","-3.59219565020679","-1.75001869953323","0.291752307565294"
"Mean","0.880828434960466","0.758391753268036","0.479521540379244","0.902836729109288","-0.353205451198883","0.600855059908361","0.584824771029759","-1.61286128792226","-5.81965231868085","-2.7811853996439","0.315914430437842"
"3rd Qu.","0.904913945555389","0.78983951379201","0.630084052578675","0.928968259645544","-0.0451193445447595","0.691761802970807","0.704995856590274","-0.435825979811071","-2.2085932067438","-0.595348314978619","0.496378636211895"
"Max.","0.920318582486019","0.901257347902589","0.797391240881893","0.947246668189603","0.309003490577655","0.785580401086792","0.827855382642124","0.362391771787943","-0.443364516367407","0.0928138058299272","0.691752389127154"
"type","numeric","numeric","numeric","numeric","numeric","numeric","numeric","numeric","numeric","numeric","numeric"
