"","Al_ICP W1 IncNodePurity","Al_ICP W3 IncNodePurity","Ca W1 IncNodePurity","Ca W3 IncNodePurity.x","Ca W3 IncNodePurity.y","Cl W1 IncNodePurity","Cl W3 IncNodePurity","DOC W1 IncNodePurity","DOC W3 IncNodePurity","DON W1 IncNodePurity","DON W3 IncNodePurity","F W1 IncNodePurity","F W3 IncNodePurity","Fe W1 IncNodePurity","Fe W3 IncNodePurity","K W1 IncNodePurity","K W3 IncNodePurity","Mg W1 IncNodePurity","Mg W3 IncNodePurity","Mn W1 IncNodePurity","Mn W3 IncNodePurity","Na W1 IncNodePurity","Na W3 IncNodePurity","NH4 W1 IncNodePurity","NH4 W3 IncNodePurity","NO3 W1 IncNodePurity","NO3 W3 IncNodePurity","OMAl W1 IncNodePurity","OMAl W3 IncNodePurity","PO4 W1 IncNodePurity","PO4 W3 IncNodePurity","RowName","SiO2 W1 IncNodePurity","SiO2 W3 IncNodePurity","SO4 W1 IncNodePurity","SO4 W3 IncNodePurity","TDN W1 IncNodePurity","TDN W3 IncNodePurity","TMAl W1 IncNodePurity","TMAl W3 IncNodePurity"
"1",NA,0.0490608630433035,NA,0.455222974986052,0.455222974986052,NA,NA,NA,NA,NA,NA,NA,0.00733466399667304,NA,NA,NA,1.75430614017009,NA,NA,NA,NA,NA,1.89765941586923,NA,NA,NA,NA,NA,0.0103057411159061,NA,NA,"DOYCos",3.61533250714458,45.7976109117366,1.62921570638276,9.24740023836518,NA,NA,NA,NA
"2",NA,0.0583883407112373,NA,0.556050230002079,0.556050230002079,NA,NA,NA,103.665882352739,NA,0.0890455877333007,NA,0.00950600483306525,0.00210875226965465,0.00296008178936417,NA,1.67669593473201,NA,NA,0.00953335231705103,0.00150547998436409,1.23704602238272,4.119827378953,0.00108751019970299,0.00219055261317252,NA,NA,0.00308692766929891,0.01189830057599,3.16259382372388e-05,NA,"DOYSin",11.8293926477093,79.1329980459881,1.09450485546242,NA,NA,NA,0.0103179779802807,NA
"3",0.0226038574754645,0.347509854819379,0.540112158733411,0.847171740812494,0.847171740812494,0.373799655158732,NA,13.5539995376166,147.705035890349,0.0163072114775105,0.10262130460395,0.0180065580469598,NA,NA,0.00449936634508393,NA,1.89156747622912,NA,NA,0.00577736551652951,0.00251994844713372,0.789583832154488,4.3843850228618,0.000873360875268667,NA,NA,NA,0.00284733773901723,0.0308060430800787,NA,6.05996087589305e-05,"FDOM_corrected_QSU",3.49499575950029,128.647849951705,1.20860389787397,20.3989996730148,NA,NA,0.00963035990657253,0.100394480839892
"4",0.0282734743352675,0.0761120459437427,0.536844914218498,0.548297012822773,0.548297012822773,0.322953431999125,0.885738429841214,7.94547402320701,70.7869350718315,0.0134450151399408,0.0694470991936413,0.0191245679581766,0.00848423203544247,0.00170694310337489,0.0029718784947777,NA,0.886681012146904,0.0108847457814752,0.110953992940018,NA,0.00165768611520631,1.01749206151037,1.77054181631212,NA,0.00232819471436686,45.2458849238898,85.8276814777546,0.00377941951653969,0.0117851562363836,NA,4.95280447999436e-05,"NO3_corrected_mgL",8.75625419259894,49.7637134571836,2.31392060853318,13.2135447639141,2.50211162462343,4.58507190435298,0.0137332958796594,0.0653941763086571
"5",NA,0.162038339311788,0.593034695284524,1.98724428197346,1.98724428197346,NA,1.36302869622021,NA,NA,0.0154808162950023,NA,NA,NA,0.00165074087255385,NA,1.21481655595531,2.04955704598416,0.0134504113711342,0.486568448983966,NA,0.00141292596178236,NA,8.00997133831248,0.0012467436794109,0.002135202539678,NA,NA,NA,0.0217915759867627,2.99012665607409e-05,5.36308254173163e-05,"SpConductivity",3.70307997322624,221.074102998354,0.968390781139286,22.0173901215141,NA,NA,NA,0.0749481121470522
"6",0.0157596466460883,0.0701830753449558,NA,0.845531830426268,0.845531830426268,0.25841322673581,1.23252099680212,NA,NA,0.0131125644422336,0.0830415569305954,NA,NA,NA,NA,0.559330033746094,1.20969875630731,0.0122168260567343,0.146391287394938,NA,NA,NA,2.32711978595349,NA,NA,NA,NA,0.00246573630548475,NA,NA,NA,"TempC",9.14215578566216,64.9443077939534,1.29803448816106,NA,NA,NA,0.00821841527569521,NA
