"","Cl","NO3","SO4","Na","K","Mg","Ca","NH4","DON","PO4","DOC"
"Min.","-1.91809272489682","-12.2163635181474","-10.0565688567835","-3.16053207738584","-45.4727408887893","-17.9233449101425","-24.3592630087919","-72.4047490604704","-312.561432444391","-52.4930235115785","-15.2693083470814"
"1st Qu.","0.548103622735282","0.123698640588115","-2.22211949932189","0.622611135728403","-11.547082583634","-2.45219793288726","-1.57158548342733","-15.7382405996775","-44.1570127630844","-20.8042091269259","-2.80874149819935"
"Median","0.686257209188408","0.310807421593501","-1.08210049902329","0.762971474221168","-9.39174566749229","-1.56852469226184","-1.02588059203214","-8.21332891765019","-20.7644697005865","-9.47732416835905","-1.63696772800693"
"Mean","0.595753809446639","-0.00285796755762851","-1.93109295914799","0.619619074810676","-10.2399694570288","-2.13710362689546","-1.63534730794229","-12.7645053502574","-42.2584748466616","-13.7155588983656","-2.6558983731461"
"3rd Qu.","0.772727489401874","0.47481134536536","-0.674245257727609","0.829144886559998","-7.14871340930913","-0.916764114519719","-0.568310961793179","-4.80622867889605","-9.64135603368096","-5.7618625493132","-0.908538916348998"
"Max.","0.879713444265978","0.796048589642255","0.0110709545181015","0.877864919476593","-2.90916713818433","-0.151203371193636","0.463063951851698","-2.10993000390104","-2.02507215093328","-0.890622552326064","-0.0774415161621431"
"type","numeric","numeric","numeric","numeric","numeric","numeric","numeric","numeric","numeric","numeric","numeric"
