"","Cl","NO3","SO4","Na","K","Mg","Ca","NH4","DON","PO4","DOC"
"Min.","0.806187230141089","0.816179671330904","0.76225453918136","0.869261440976411","0.111990975589779","0.738301905973889","0.752952604400459","-0.141766527953328","-2.45814380564587","-0.62927521603578","0.769104213693779"
"1st Qu.","0.861588780726701","0.859598058083768","0.821988411547072","0.895632630831615","0.175275377669539","0.816231202488517","0.845187587696772","0.365699620875387","-0.65191407439859","-0.125737652551937","0.80149253335363"
"Median","0.880004882549935","0.874303872139671","0.835202793413264","0.914176553684094","0.284062752877504","0.835319934287266","0.863789678304285","0.431985095827368","-0.450582686430914","0.244278313652982","0.817508374840614"
"Mean","0.874181892274579","0.870536063421483","0.832221784264283","0.907622003480993","0.273463011759727","0.837425504807411","0.85764892690812","0.364887278584453","-0.491722148940866","0.119770203739695","0.816744580004755"
"3rd Qu.","0.894573927593557","0.883206213843579","0.850697498490846","0.918612228139468","0.362738691444086","0.876603703986007","0.875953984011225","0.501340092487297","-0.154625305540756","0.348925313837526","0.832429180729813"
"Max.","0.913379171793406","0.900316332155679","0.885771103470524","0.929608735423552","0.439569570876936","0.892453757039471","0.904656965265655","0.604172027388037","0.148114277139091","0.457005575775319","0.851819538130613"
"type","numeric","numeric","numeric","numeric","numeric","numeric","numeric","numeric","numeric","numeric","numeric"
