"","Cl","NO3","SO4","Na","K","Mg","Ca","NH4","DON","PO4","DOC"
"Min.","-0.364601489591403","0.895712656447","-1.59910469967513","-0.228713157500743","-2.93525920228965","-1.8991411718968","-0.380360452323741","-3.62487634509656","-2.16349133593424","-1.56259253071091","-4.6297466311024"
"1st Qu.","-0.362932296813769","0.897764825550218","-1.49465527575351","-0.226543122474719","-2.85243982020697","-1.73058203716362","-0.319879746201059","-3.33154240842357","-1.99480988715303","-1.42522589627014","-4.4747686693981"
"Median","-0.361789722053191","0.898342247650114","-1.45646468976281","-0.22574380273658","-2.76352231604397","-1.66243228925555","-0.310158073059184","-3.13663218219861","-1.94755432371613","-1.37725316756022","-4.42248618106136"
"Mean","-0.361502661883373","0.898585233364169","-1.43808352143739","-0.22564172934519","-2.78589576272034","-1.65100848675419","-0.309128783107706","-3.14619116625536","-1.95167324598358","-1.37790484535115","-4.41587714608982"
"3rd Qu.","-0.359899573561972","0.899455282265883","-1.38768210594663","-0.224937275358476","-2.7370984205788","-1.55208320089192","-0.291969765471998","-3.03670434014259","-1.87895877229717","-1.31525691198903","-4.33754254230446"
"Max.","-0.356661280832217","0.902223471669187","-1.25580474368966","-0.222539387366244","-2.6582203298983","-1.44260250662396","-0.273286601514917","-2.54237048126397","-1.78526087757051","-1.28435561176892","-4.23911672903369"
"type","numeric","numeric","numeric","numeric","numeric","numeric","numeric","numeric","numeric","numeric","numeric"
