"","Cl","NO3","SO4","Na","K","Mg","Ca","NH4","DON","PO4","DOC"
"Min.","-5.19542602654256","-40.2605280436587","-10.1468967629906","-48.6245350210054","-37.6720975574625","-17.1887513606926","-53.5322475557682","-81.9577184517711","-53.9579676490409","-37.2412036293845","-11.8006279367218"
"1st Qu.","-1.28288475678849","-0.708979868481341","-2.11032945888724","-1.03183833479382","-12.9546885650251","-5.80110205979401","-5.38119760243076","-8.9521599326265","-10.1246183008506","-18.3951914852967","-4.10425647412588"
"Median","-0.879404488511401","0.0897253039497015","-0.998268030930126","-0.564339476698749","-9.7466378555329","-3.26673299372732","-3.54233913803743","-4.70860494082085","-6.40350425018129","-12.0748054401082","-3.07851696200777"
"Mean","-1.11476954377426","-1.50225361217702","-1.79805734932351","-1.53359341456699","-10.9270059032199","-4.50344931370289","-4.85263780618301","-9.9452112723362","-8.12739576001215","-14.23224451562","-3.35987344180547"
"3rd Qu.","-0.457098747611506","0.348219019674084","-0.668808534224161","-0.288006041747816","-6.42829017216667","-2.10151795759777","-2.34487821883514","-1.96482440367716","-3.34831871517357","-7.89236076451697","-2.29815263242123"
"Max.","0.444835712786381","0.684507501309751","-0.263957273179978","0.486008436599809","-1.94677504893452","-0.323963464596791","-0.71873487215105","-0.215356356726056","-1.27762135971662","-0.494373928586461","-0.775781542079379"
"type","numeric","numeric","numeric","numeric","numeric","numeric","numeric","numeric","numeric","numeric","numeric"
